Repository URL;Repository name;Repository owner;Stars;Created At;Updated At;Response Time;Response Size
https://github.com/d3/d3;d3;d3;107923;2010-09-27T17:22:42Z;2024-06-11T10:18:55Z;0.9946071147918701;241
https://github.com/kubernetes/kubernetes;kubernetes;kubernetes;107799;2014-06-06T22:56:04Z;2024-06-11T11:54:38Z;0.9876739025115967;257
https://github.com/microsoft/PowerToys;PowerToys;microsoft;106359;2019-05-01T17:44:02Z;2024-06-11T12:10:56Z;1.0368467807769775;255
https://github.com/f/awesome-chatgpt-prompts;awesome-chatgpt-prompts;f;105906;2022-12-05T13:54:13Z;2024-06-11T12:11:52Z;1.1116601467132567;261
https://github.com/nodejs/node;node;nodejs;104708;2014-11-26T19:57:11Z;2024-06-11T11:24:57Z;0.9335178375244141;247
https://github.com/axios/axios;axios;axios;104386;2014-08-18T22:30:27Z;2024-06-11T12:11:39Z;1.1128403186798095;247
https://github.com/Genymobile/scrcpy;scrcpy;Genymobile;104129;2017-11-21T18:00:27Z;2024-06-11T12:23:54Z;1.0128058433532714;253
https://github.com/facebook/create-react-app;create-react-app;facebook;102079;2016-07-17T14:55:11Z;2024-06-11T09:56:25Z;0.9759103298187256;261
https://github.com/mrdoob/three.js;three.js;mrdoob;99801;2010-03-23T18:58:01Z;2024-06-11T10:16:18Z;1.288479471206665;250
https://github.com/microsoft/TypeScript;TypeScript;microsoft;98632;2014-06-17T15:28:39Z;2024-06-11T12:39:03Z;1.2034672737121581;255
https://github.com/goldbergyoni/nodebestpractices;nodebestpractices;goldbergyoni;96956;2017-09-15T08:33:19Z;2024-06-11T12:21:18Z;1.0122794151306151;265
https://github.com/angular/angular;angular;angular;94942;2014-09-18T16:12:01Z;2024-06-11T12:39:03Z;1.7097984790802;250
https://github.com/rust-lang/rust;rust;rust-lang;94166;2010-06-16T20:39:03Z;2024-06-11T11:50:13Z;1.0890654563903808;249
https://github.com/microsoft/terminal;terminal;microsoft;93990;2017-08-11T18:38:22Z;2024-06-11T12:39:04Z;1.0411490440368651;253
https://github.com/denoland/deno;deno;denoland;93249;2018-05-15T01:34:26Z;2024-06-11T11:41:48Z;2.1058751583099364;248
https://github.com/GrowingGit/GitHub-Chinese-Top-Charts;GitHub-Chinese-Top-Charts;GrowingGit;92305;2019-09-05T03:01:56Z;2024-06-11T12:34:31Z;1.2218204975128173;271
https://github.com/mui/material-ui;material-ui;mui;92163;2014-08-18T19:11:54Z;2024-06-11T12:26:22Z;1.0081130504608153;250
https://github.com/ant-design/ant-design;ant-design;ant-design;90696;2015-04-24T15:37:24Z;2024-06-11T11:48:00Z;1.6367713451385497;256
https://github.com/ryanmcdermott/clean-code-javascript;clean-code-javascript;ryanmcdermott;90334;2016-11-25T22:25:41Z;2024-06-11T12:28:09Z;1.5307477951049804;270
https://github.com/iluwatar/java-design-patterns;java-design-patterns;iluwatar;87831;2014-08-09T16:45:18Z;2024-06-11T12:25:44Z;1.006417417526245;264
